generation_project,gen_dbid,gen_tech,gen_load_zone,gen_energy_source,period,Energy_GWh_typical_yr,VariableCost_per_yr,DispatchEmissions_tCO2_per_typical_yr,GenCapacity_MW,GenCapitalCosts,GenFixedOMCosts,LCOE_dollar_per_MWh,capacity_factor
G114090,G114090,13,inside_lvliang,Coal,2020,0.0,0.0,0.0,0.0,5651242.310968546,0.0,0.0,0.0
G114090,G114090,13,inside_lvliang,Coal,2025,0.0,0.0,0.0,0.0,5651242.310968546,0.0,0.0,0.0
G114090,G114090,13,inside_lvliang,Coal,2030,0.0,0.0,0.0,0.0,5651242.310968546,0.0,0.0,0.0
G114090,G114090,13,inside_lvliang,Coal,2035,0.0,0.0,0.0,0.0,5651242.310968546,0.0,0.0,0.0
outside_coal,outside_coal,outside,outside_lvliang,Coal,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outside_coal,outside_coal,outside,outside_lvliang,Coal,2025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outside_coal,outside_coal,outside,outside_lvliang,Coal,2030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
outside_coal,outside_coal,outside,outside_lvliang,Coal,2035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s1,s1,PV1,inside_lvliang,Solar,2020,164.4700213354613,0.0,0.0,194.7902658,4955248.824147893,2600450.04843,45.939672234655525,0.09632034561283465
s1,s1,PV1,inside_lvliang,Solar,2025,304.7137744159181,0.0,0.0,194.7902658,4955248.824147893,2600450.04843,24.79605290919591,0.1784528014675
s1,s1,PV1,inside_lvliang,Solar,2030,300.308196486594,0.0,0.0,194.7902658,4955248.824147893,2600450.04843,25.159815685933786,0.17587271553250003
s1,s1,PV1,inside_lvliang,Solar,2035,91.65382548401496,0.0,0.0,194.7902658,4955248.824147893,2600450.04843,82.43735417127414,0.053676214520289145
s10,s10,PV10,inside_lvliang,Solar,2020,67.03928629821655,0.0,0.0,86.18418237,2192430.2356441985,1150558.8346395001,49.86611962741961,0.08873610258916667
s10,s10,PV10,inside_lvliang,Solar,2025,44.2946462748956,0.0,0.0,86.18418237,2192430.2356441985,1150558.8346395001,75.47162809556895,0.05863031206083334
s10,s10,PV10,inside_lvliang,Solar,2030,45.60587400116745,0.0,0.0,86.18418237,2192430.2356441985,1150558.8346395001,73.30172140102222,0.06036590986416667
s10,s10,PV10,inside_lvliang,Solar,2035,46.95892669875633,0.0,0.0,86.18418237,2192430.2356441985,1150558.8346395001,71.18963965529124,0.062156869010833324
s11,s11,PV11,inside_lvliang,Solar,2020,0.055651488257062516,0.0,0.0,0.112159554,2853.214947845983,1497.3300459,78.17481849991445,0.05660294698333334
s11,s11,PV11,inside_lvliang,Solar,2025,0.04598253687216804,0.0,0.0,0.112159554,2853.214947845983,1497.3300459,94.61298331235065,0.04676868810249999
s11,s11,PV11,inside_lvliang,Solar,2030,0.012437356533399987,0.0,0.0,0.112159554,2853.214947845983,1497.3300459,349.7965972160387,0.012649994717499998
s11,s11,PV11,inside_lvliang,Solar,2035,0.02182776652163548,0.0,0.0,0.112159554,2853.214947845983,1497.3300459,199.31242115100338,0.02220095005333333
s2,s2,PV2,inside_lvliang,Solar,2020,0.02881228536966856,0.0,0.0,0.11098841,2823.422340371098,1481.6952735,149.41951180322567,0.029614104969166673
s2,s2,PV2,inside_lvliang,Solar,2025,0.030386312825805645,0.0,0.0,0.11098841,2823.422340371098,1481.6952735,141.67950019309242,0.0312319361725
s2,s2,PV2,inside_lvliang,Solar,2030,0.048721076516513966,0.0,0.0,0.11098841,2823.422340371098,1481.6952735,88.36253058595456,0.050076939599166675
s2,s2,PV2,inside_lvliang,Solar,2035,0.0725011565078687,0.0,0.0,1.1088,28206.645099280846,14802.48,593.2198487704535,0.0074591656299999995
s3,s3,PV3,inside_lvliang,Solar,2020,513.1591811941328,0.0,0.0,348.9408359,8876668.758006582,4658360.159265,26.375887664672142,0.16776402611500002
s3,s3,PV3,inside_lvliang,Solar,2025,470.2969439825349,0.0,0.0,348.9408359,8876668.758006582,4658360.159265,28.7797509434257,0.15375133425166668
s3,s3,PV3,inside_lvliang,Solar,2030,485.63652041058504,0.0,0.0,348.9408359,8876668.758006582,4658360.159265,27.870698245322018,0.1587662091575
s3,s3,PV3,inside_lvliang,Solar,2035,2266.1080438379117,0.0,0.0,2671.043262746837,67948385.06234236,35658427.55767028,45.72015571002639,0.09678280920666205
s4,s4,PV4,inside_lvliang,Solar,2020,53.17070440513091,0.0,0.0,64.46296567,1639866.5175873153,860580.5916945001,47.02678170726896,0.09409372588
s4,s4,PV4,inside_lvliang,Solar,2025,43.21903052170271,0.0,0.0,64.46296567,1639866.5175873153,860580.5916945001,57.8552336574556,0.07648271085
s4,s4,PV4,inside_lvliang,Solar,2030,79.87741430451732,0.0,0.0,64.46296567,1639866.5175873153,860580.5916945001,31.303555968265833,0.1413553498991667
s4,s4,PV4,inside_lvliang,Solar,2035,869.3115079324232,0.0,0.0,644.0,16382647.406147968,8597400.0,28.73543853751654,0.15398843143476829
s5,s5,PV5,inside_lvliang,Solar,2020,182.8095315410014,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,40.73629924852674,0.10862364006083335
s5,s5,PV5,inside_lvliang,Solar,2025,198.56538214589028,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,37.503938007007484,0.11798561276833332
s5,s5,PV5,inside_lvliang,Solar,2030,264.95087611527117,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,28.107035883502,0.157431225595
s5,s5,PV5,inside_lvliang,Solar,2035,82.20458161618396,0.0,0.0,191.9875282,4883950.280867221,2563033.50147,90.59086045966933,0.0488451603675
s6,s6,PV6,inside_lvliang,Solar,2020,0.02229014029864996,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,193.645143152811,0.022850689849166664
s6,s6,PV6,inside_lvliang,Solar,2025,0.029849238006344696,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,144.60594967653216,0.03059988276333333
s6,s6,PV6,inside_lvliang,Solar,2030,0.0594499368994979,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,72.60524794711375,0.060944976184166666
s6,s6,PV6,inside_lvliang,Solar,2035,0.008969112541294351,0.0,0.0,0.111278694,2830.8068441283126,1485.5705649,481.2491078861418,0.0091946666175
s7,s7,PV7,inside_lvliang,Solar,2020,38.457335234395785,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,47.350597093363184,0.09345024938666667
s7,s7,PV7,inside_lvliang,Solar,2025,50.43288994497193,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,36.106949015913436,0.12255051250749999
s7,s7,PV7,inside_lvliang,Solar,2030,48.44469180028614,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,37.58879906750732,0.11771924660416666
s7,s7,PV7,inside_lvliang,Solar,2035,42.812574593568016,0.0,0.0,46.94585543,1194250.6159777748,626727.1699905,42.533713593619076,0.10403335926083332
s8,s8,PV8,inside_lvliang,Solar,2020,107.11992846665699,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,33.4914154423192,0.13212117339749999
s8,s8,PV8,inside_lvliang,Solar,2025,81.82223327696259,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,43.846249151921256,0.10091912518333333
s8,s8,PV8,inside_lvliang,Solar,2030,69.71603486856999,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,51.46015594822243,0.08598740181499999
s8,s8,PV8,inside_lvliang,Solar,2035,87.95172413740025,0.0,0.0,92.49034205,2352851.960060824,1234746.0663675,40.79053664512244,0.10847920794666668
