load_zone,period,timepoint_label,Coal,Hydrogen,Wind,Solar,PV1,PV10,PV11,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,wind1,wind10,wind11,wind2,wind3,wind4,wind5,wind6,wind7,wind8,wind9,curtail_Wind,curtail_Solar,ZoneTotalCentralDispatch,TXPowerNet,CogenZonalOutput,WithdrawFromCentralGrid,RunElectrolyzerMW,LiquefyHydrogenMW,zone_demand_mw,spinning_reserve_provision,spinning_reserve_requirement,marginal_cost,peak_day
inside_lvliang,2020,202001014,2667.318026673835,0,34.36419115953007,301.2792095382179,105.69202166649974,47.00808416475293,0.05989087048975375,0.060122054598394384,123.27563014395014,0.0,0.0,0.0,25.183460637926945,0.0,0.0,0.0,0.0,0.0,2.8541941286637367,0.0,0.0,0.0,0.0,0.0,0.0,31.509997030866337,645.1459342026255,266.79905567850864,3002.961427371583,-1099.9648011263644,542.6101120000001,2445.3624783526934,0.24425989252564723,0.0,2315.758267,0.0,0.0,0.0,typical
inside_lvliang,2020,202001015,2667.318026673835,0,32.52667343448506,430.8744377422032,94.07198035221383,41.36196629555961,0.052456639582347066,0.053445217123750395,150.47082202032834,31.04141411408649,91.66247645707156,0.0,22.15987664623727,0.0,0.0,0.0,0.0,0.0,2.58723512902765,0.0,0.0,0.0,0.0,0.0,0.0,29.93943830545741,609.2606320892361,71.70145418471314,3130.719137850523,-1099.9648011263644,443.16825157385773,2473.6783284054914,0.24425989252564723,0.0,2342.573377,0.0,0.0,0.0,typical
inside_lvliang,2020,202001016,2667.318026673835,0,157.28598016538697,430.08324819820774,82.45193903792791,35.7158484263663,0.045022408565024014,0.04676837954033776,146.6684651270794,27.163452875397745,72.58243827768183,0.0,19.136292608540657,37.85221126795204,8.420809789156465,0.0,5.762275511184356,2.4378691301692657,2.3202761051773204,65.55826532068086,5.574060858718707,53.37063948145658,0.0,0.0,22.26259375799988,0.0,446.7785060465319,6.990270671461126,3254.68725503743,-1099.9648011263644,374.6720435738577,2529.1502375923974,0.24425989252564723,0.0,2395.105275,0.0,0.0,0.0,typical
inside_lvliang,2020,202001017,2667.318026673835,0,275.3652594307575,292.6123922405918,60.12644971361422,0.0,0.0,0.034114899350809386,107.0424620325504,19.81420930065338,58.0339103264333,0.0,13.938887774219456,27.51234634987455,6.110011843895678,114.03509903742292,5.230335708814812,0.0,2.0573503508863635,60.83508484605793,0.0,47.48964573037331,0.0,0.0,19.571615979735824,26.14612777746629,289.17754148969453,25.980687000501824,3235.295678345184,-1099.9648011263644,613.6039360000001,2748.690553326294,0.24425989252564723,0.0,2603.009954,0.0,0.0,0.0,typical
inside_lvliang,2020,202001018,2667.318026673835,0,410.18185903095895,194.13916047941555,31.827480963785035,16.11390731434706,0.02022863327649742,0.02146141916128101,67.41645893802139,12.46496572590902,36.540761459468236,0.020717735203396124,8.741482939898253,17.17248143179706,3.799213918548341,345.0811684568573,4.6983959064452705,2.172285208021894,1.7944245965954058,0.0,4.344635544380123,0.0,0.0,11.286935449227673,16.88063820147177,23.92337566795946,114.83925478128815,5.973479425515492,3271.639046184211,-1099.9648011263644,749.2699155738577,2920.699900739177,0.24425989252564723,0.0,2765.902806,0.0,0.0,0.0,typical
inside_lvliang,2020,202001019,2667.318026673835,0,485.4994289337141,81.63220057220187,15.475471064986849,6.312936716107192,0.00783174563223412,0.008807938971752628,27.790456185454428,5.115722151164656,15.047612404355391,0.008251818952131349,3.544078059570113,6.83261651371957,1.488415973287553,326.06060045726497,4.166456104075728,2.0394932469482083,1.5314988423044489,51.388724233614575,3.7299228594595797,35.727658228206764,15.28800079785588,9.676789864383641,14.18966058768529,21.700623711914943,-7.993605777301127e-15,8.881784197001252e-15,3234.4496561797505,-1099.9648011263644,832.0960435738576,2966.5808986272446,0.0,0.0,2809.352111,0.0,0.0,1331.172020762669,typical
inside_lvliang,2020,202001020,2667.318026673835,0,500.7095344740655,54.42146714247372,10.316980646359745,4.208624505558295,0.005221163754822746,0.005871959314501753,18.52697079030295,3.410481434109771,10.031741665619522,0.00550121267110527,2.3627187063800754,4.555077736240071,0.9922773221628526,335.4506187493272,4.183613452319585,2.0483942958018004,1.5680792019832879,54.83224079539766,3.8220332655394795,37.42215145227917,15.277238378278701,10.20247884367826,14.120657471488572,21.782028567971775,4.618527782440651e-14,0.0,3222.4490282903744,-1099.9648011263644,767.3990686313672,2889.6390359028514,0.24425989252564723,0.0,2736.488167,0.0,0.0,0.0,typical
inside_lvliang,2020,202001021,2667.318026673835,0,501.8679835893744,25.10381072794239,5.158490418627103,0.0,0.0,0.0029359796572508766,9.263485395151475,1.7052407170548856,5.015870738735872,0.0027506062810260753,1.1813593531900377,2.2775388681200357,0.49613865112470085,344.840635411309,4.200770800563442,2.0572953446553925,1.6046595616621269,58.275757357180744,3.9141436716193807,39.11664430144602,15.266475958701525,10.728167911670562,0.0,21.86343327056627,14.05165435529185,2.1069227924263094,3194.289820991152,-1099.9648011263644,777.0349601966924,2871.115720168955,0.24425989252564723,0.0,2718.946587,0.0,0.0,0.0,typical
inside_lvliang,2020,202001022,2667.318026673835,0,453.36162019865185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,354.23065207329074,4.217928108854458,0.0,1.6412399213409652,0.0,4.006254077699282,40.811137525518426,15.255713539124349,11.253856979662864,0.0,21.944837973160777,77.76812190483402,0.0,3120.679646872487,-1099.9648011263644,747.5386718021583,2768.0092576557554,0.24425989252564723,0.0,2621.304767,0.0,0.0,0.0,typical
inside_lvliang,2020,202001023,2667.318026673835,0,399.8291772019928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.6506921442415,4.083398101976476,0.0,1.565674824534304,0.0,3.83176285496724,0.0,14.986130482060462,10.879512409517526,13.832006384695402,0.0,122.4779755975834,0.0,3067.147203875828,-1099.9648011263644,655.4279880828727,2622.3661309398103,0.24425989252564723,0.0,2483.380726,0.0,0.0,0.0,typical
inside_lvliang,2025,20250100,2683.935791857892,0,454.3402694651167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,336.0529252538672,0.0,0.0,0.0,62.26712932331064,0.0,40.78142176193788,15.238793126001001,0.0,0.0,0.0,78.83886795040662,0.0,3138.276061323009,-1099.9648011263644,540.112496,2578.179496304119,0.24425989252564723,0.0,2441.535983,0.0,0.0,0.0,typical
inside_lvliang,2025,20250101,2683.935791857892,0,504.2680165316427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,352.39541781448037,3.798421635280087,1.760337855766972,0.0,60.19173953438393,0.0,26.84588214145387,14.502799239877556,11.202382611113668,13.647451351349378,19.923584347936877,12.290702636302571,0.0,3188.203808389535,-1099.9648011263644,471.75392,2559.7486673706444,0.24425989252564723,0.0,2424.081988,0.0,0.0,0.0,typical
inside_lvliang,2025,20250102,2683.935791857892,0,497.5443717879224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.2722788615485,3.711561760738731,1.7342600287516277,0.0,57.14923248797843,0.0,37.84897841993508,14.166111695891884,10.589591533663045,13.56860013983081,19.503756859584275,9.992007221626409e-15,0.0,3181.480163645814,-1099.9648011263644,449.26829124847177,2530.5393938753964,0.24425989252564723,0.0,2396.420806,0.0,0.0,0.0,typical
inside_lvliang,2025,20250103,2683.935791857892,0,455.3227174228779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.9186334748015,3.6247018861973745,1.708182201736283,0.0,54.106725104770454,0.0,36.561372062113655,13.829424240252386,0.0,13.48974892831224,19.083929524693996,23.20730689002757,0.0,3139.25850928077,-1099.9648011263644,457.2863680000001,2496.3358162618797,0.24425989252564723,0.0,2364.030018,0.0,0.0,0.0,typical
inside_lvliang,2025,20250104,2683.935791857892,0,386.83809004993304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313.0260009556848,3.5378420116560183,1.6821043911845146,0.0,51.06421805836497,0.0,4.035187848429814,13.492736784612887,0.0,0.0,0.0,72.67758698775927,0.0,3070.773881907825,-1099.9648011263644,496.36564796006184,2466.930468848997,0.24425989252564662,0.0,2336.183154,0.0,0.0,0.0,typical
inside_lvliang,2025,20250105,2683.935791857892,0,452.2334776516759,15.051344017150546,2.7468449142319193,1.2238717317013825,0.0016173315671101898,0.0015824501702978693,4.977767054564611,0.919099850177124,2.8266554469099887,0.001534628222264676,0.6726618323507142,1.3911536536037883,0.2885551236513465,304.908879908845,3.5635325676882026,1.6853113476263597,0.0,50.77402868959946,0.0,35.54980678508174,13.44648234874874,9.527196081359019,14.105636227205345,18.672603695522085,-6.372680161348399e-14,-2.168404344971009e-19,3151.220613526718,-1099.9648011263644,418.66393429259426,2469.6754868004227,0.24425989252564723,0.0,2338.782686,0.0,0.0,0.0,typical
inside_lvliang,2025,20250106,2683.935791857892,0,444.951276480267,30.10268773433619,5.4936896375693784,2.447743463402765,0.003234663244136742,0.0031649002318270975,9.955534109129221,1.838199637180542,5.653310893819977,0.003069256553582472,1.3453236186944901,2.7823073072075766,0.577110247302693,296.7917572319247,3.5892230837675467,1.688518304068205,0.0,50.483838984031465,0.0,35.8258482407768,13.400227912884587,9.69038278395624,14.800374737617016,18.68110520124045,-7.327471962526033e-15,4.336808689942018e-19,3158.9897560724958,-1099.9648011263644,465.870970205107,2524.651665258712,0.24425989252564723,0.0,2390.845127,0.0,0.0,0.0,typical
inside_lvliang,2025,20250107,2683.935791857892,0,437.6690768296822,45.15403175148674,8.240534551801296,3.6716151951041476,0.004851994811246932,0.004747350402124967,14.933301163693832,2.757299487357666,8.479966340729966,0.004603884775847148,2.017985451045204,4.173460960811365,0.8656653709540396,288.6746361850848,3.6149136397997306,1.691725244046474,0.0,50.19364927846346,0.0,36.10188932156631,13.353973477020434,9.853569575251141,15.495113248028687,18.689606860421137,6.661338147750939e-16,-4.432218481120742e-16,3166.7589004390616,-1099.9648011263644,566.2025924700091,2632.75243189018,0.24425989252564723,0.0,2493.216553,0.0,0.0,0.0,typical
inside_lvliang,2025,20250108,2683.935791857892,0,509.66953506429377,123.20479120933135,0.0,12.559519913049934,0.01628308375684832,0.01598539206039197,50.05273145735735,9.28444492186651,27.904672538777028,0.015840878362992285,6.761459791960383,13.632665611216945,2.9611876209229537,333.8847667004002,0.0,2.0923970058744903,0.0,58.66571402499343,0.0,43.75110222263405,17.21507765994123,12.087461288093344,18.92980783604529,23.043208326311735,4.609032227281388,28.225012185515773,3316.810118131517,-1099.9648011263644,414.0001245135607,2630.601181626188,0.24425989252564723,0.0,2491.179319,0.0,0.0,0.0,typical
inside_lvliang,2025,20250109,2683.935791857892,0,562.3241742826327,257.5805178169595,48.186648724349986,21.437247056439148,0.02770074048323543,0.027210290007215223,85.13080554834505,15.80395638252552,47.305887357899564,0.0270651122988709,11.499352065042089,23.080334259425406,5.054310280143449,378.29078992549495,5.593081460172785,2.488356447721194,0.0,66.99796329788984,0.0,51.29975270882122,21.038984038597636,14.293905858422905,22.321340545512108,0.0,27.34474954098586,-1.0658141036401503e-14,3503.8404839574846,-1099.9648011263644,261.968724896675,2665.6001478352696,0.24425989252564723,0.0,2524.32334,0.0,0.0,0.0,typical
inside_lvliang,2025,20250110,2683.935791857892,0,640.2789414205979,208.28240294209004,68.10714349816621,30.29829705205309,0.0,0.0,0.0,3.5260398843363134,66.6609764323002,0.038269039998517565,0.0,32.50817610632171,7.143500928913997,423.20794118589845,6.596178529861037,2.8904464313806595,0.0,75.41523465648693,0.0,58.99704987081539,24.91043179187244,16.530706411704806,0.0,31.73095254257833,25.840613125555265,155.22144542986211,3532.4971362205793,-1099.9648011263644,145.885872,2578.17394720169,0.24425989252564723,0.0,2441.530728,0.0,0.0,0.0,typical
inside_lvliang,2025,20250111,2683.935791857892,0,578.4731696276712,198.02695771858555,82.04301733281902,0.0,0.04665024934550935,0.04634031554717634,0.0,26.914829848040853,80.33887075769218,0.04609749674457826,0.0,0.0,8.59115171839625,437.86846283217415,6.831845159653745,2.9600073121543344,0.0,0.0,0.0,61.03948431156845,25.963147251112964,17.41222290112849,26.397999859878894,0.0,111.70320517019917,240.30770894410733,3460.4359192041484,-1099.9648011263644,204.41807634483686,2564.6449345300957,0.24425989252564723,0.0,2428.718753,0.0,0.0,0.0,typical
inside_lvliang,2025,20250112,2683.935791857892,0,576.9609635001073,417.1865939396662,0.0,42.578369269819454,0.05420322839559665,0.0542688403628518,170.60757167776242,31.519781148871548,94.01676489493639,0.053925953490638945,22.762150485351725,45.500755932797055,10.038802507878502,439.1228893735205,7.067511789446454,3.0295681929280094,0.0,82.4313921320042,0.0,0.0,27.015862710353492,18.2937393018545,0.0,0.0,137.27223144191962,95.9788909765773,3678.083349297666,-1099.9648011263644,0.0,2577.8742882787756,0.24425989252564723,0.0,2441.246951,0.0,0.0,0.0,typical
inside_lvliang,2025,20250113,2683.935791857892,0,227.33717216162694,354.5118050711767,109.91476481123017,48.718405378702634,0.0,0.06219736517852726,0.0,36.12473244970224,107.69465922032839,0.0,0.0,51.99704584603473,0.0,141.39770112346284,0.0,0.0,0.0,85.93947103816409,0.0,0.0,0.0,0.0,0.0,0.0,510.95284347835576,233.4844981358075,3265.784769090696,-1099.9648011263644,303.60404800000003,2469.179756071806,0.24425989252564723,0.0,2338.313229,0.0,0.0,0.0,typical
inside_lvliang,2025,20250114,2683.935791857892,0,182.79294761353268,529.0587039001584,99.02936746550469,43.66628189614911,0.055195196421608014,0.05602771990503641,176.69747889585736,32.54135260435516,96.85344993542881,0.05541261055400027,23.354401574932048,46.454433768338895,10.295302232711604,74.42357896832343,0.0,2.9576739789118673,0.0,0.0,0.0,61.19797413254978,26.29048900646292,17.923231527284706,0.0,0.0,522.2930716883922,-3.552713678800501e-14,3395.787443371583,-1099.9648011263644,149.78409600000003,2445.3624783526934,0.24425989252564723,0.0,2315.758267,0.0,0.0,0.0,typical
inside_lvliang,2025,20250115,2683.935791857892,0,348.8366684634282,470.1211051030607,88.14397011977924,38.61415849805609,0.04863418539753207,0.04985807474031422,157.5499383445982,28.957972822181794,86.01224065052926,0.04907081087130091,20.679288718288106,40.911821690643045,9.104151187975905,125.94822395425044,6.621668282911959,2.8162188676584745,0.0,74.74593130271514,0.0,57.271595072024965,24.51239975498566,0.0,24.887311412729968,32.03331981615164,323.04535649081123,-3.552713678800501e-14,3502.893565424381,-1099.9648011263644,70.99382399999999,2473.6783284054914,0.24425989252564723,0.0,2342.573377,0.0,0.0,0.0,typical
inside_lvliang,2025,20250116,2683.935791857892,0,478.03015819317875,266.69766860015466,0.0,0.0,0.0,0.0,104.82292951938038,25.37459304000842,75.17103136562972,0.042729011297654676,18.0041759076511,35.3692096129472,7.913000143240202,414.88880589525263,6.280913214748359,2.674763772868657,0.0,0.0,0.0,0.0,0.0,0.0,23.57458045483189,30.611094855477255,160.64787086924184,144.48583775181459,3428.663618651226,-1099.9648011263644,200.6956799600618,2529.1502375923974,0.24425989252564723,0.0,2395.105275,0.0,0.0,0.0,typical
inside_lvliang,2025,20250117,2683.935791857892,0,501.502731350008,274.5332991372838,56.35391702774523,0.0,0.0,0.0,100.64494698364452,18.47684587991887,54.64312725858618,0.03104675163999718,13.056527329152443,25.598460934634435,5.728426971962134,332.6238953917665,0.0,2.4774652982585703,0.0,64.39188021268585,0.0,47.45053783299322,20.425916701145233,13.772559783670102,20.360476129488543,0.0,87.60448211624983,24.358655598152943,3459.971822345184,-1099.9648011263644,388.92779200000007,2748.690553326294,0.24425989252564723,0.0,2603.009954,0.0,0.0,0.0,typical
inside_lvliang,2025,20250118,2683.935791857892,0,539.5363996536379,147.2511702864757,35.449261472331145,0.0,0.018750111786628006,0.019936187387613876,62.88749617395,11.579098783003023,9.796818258375424,0.019364491982339683,8.108878750653783,15.827712256321663,3.5438538006840656,357.9243215263834,5.083737986121562,2.280166823648483,0.0,59.634599158782294,0.0,41.55585965448629,18.1175228104359,12.125936568042459,17.146371804145197,25.667883321592242,0.0,39.34923289845774,3370.723361798005,-1099.9648011263644,650.1855999600618,2920.699900739177,0.24425989252564723,0.0,2765.902806,0.0,0.0,0.0,typical
inside_lvliang,2025,20250119,2683.935791857892,0,489.9655844971452,74.30885143851023,14.5446057260226,5.765224824636415,0.00708858043825577,0.008060066239240486,25.13004536425548,4.681351622913469,13.58731866820357,0.007682232324682183,3.161230126148186,6.056963578008893,1.3592806493194485,329.4420785269085,4.485150371808165,2.0828683490383963,0.0,54.87731810487874,0.0,35.66118185088491,15.809128919726563,10.47931326371714,13.93226747880185,23.196277631380894,-4.440892098500626e-16,3.553581040538489e-15,3248.2102277935473,-1099.9648011263644,818.3354719600618,2966.5808986272446,0.0,0.0,2809.352111,0.0,0.0,914.8594554615286,typical
inside_lvliang,2025,20250120,2683.935791857892,0,515.4503800964187,49.53923433136122,9.696403944611376,3.8434831882707767,0.004725720365448089,0.005373377456570778,16.75336357617032,3.120901060884411,9.05821238275312,0.005121488289156869,2.1074867507654576,4.037975748886106,0.9061870929084821,347.88920866484403,4.418389253605881,2.033768647530046,0.0,58.72418159137302,0.0,38.46448672729384,16.1096796086824,11.028359180675,13.893162604330708,22.889143818083905,3.552713678800501e-15,0.0,3248.9254062856726,-1099.9648011263644,740.9226906360698,2889.6390359028514,0.24425989252564723,0.0,2736.488167,0.0,0.0,0.0,typical
inside_lvliang,2025,20250121,2683.935791857892,0,540.9351774926496,24.769617298262446,4.848201972305688,1.9217416363656377,0.0023628601827240447,0.00268668878266971,8.37668178808516,1.560450562029059,4.529106285450449,0.0025607441445784345,1.0537433753827288,2.0189878291227856,0.4530935564109665,366.33634043286,4.3516281354035975,1.9846689295581192,0.0,62.57104541466978,0.0,41.267791603702776,16.410230297638236,11.57740509763286,13.854057729859573,22.582009851324592,-8.881784197001252e-16,8.881784197001252e-16,3249.640586648803,-1099.9648011263644,721.6841945390413,2871.115720168955,0.24425989252564723,0.0,2718.946587,0.0,0.0,0.0,typical
inside_lvliang,2025,20250122,2683.935791857892,0,544.1450970938486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.78347057079554,4.284867057154155,1.935569228049769,0.0,66.41790890116405,0.0,44.07109648011172,16.710780986594074,12.126451014590721,13.81495285538843,0.0,22.274876038027603,0.0,3228.080888951741,-1099.9648011263644,640.1374297229052,2768.0092576557554,0.24425989252564723,0.0,2621.304767,0.0,0.0,0.0,typical
inside_lvliang,2025,20250123,2683.935791857892,0,527.8062001407473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.9940979652904,4.1227185698785185,1.8771587651343113,0.0,64.34251911223734,0.0,42.4262591210248,15.974787100470625,11.81842818386581,13.759119130360466,21.491112192484803,21.99335447670659,0.0,3211.7419919986396,-1099.9648011263644,510.8331999600618,2622.3661309398103,0.24425989252564723,0.0,2483.380726,0.0,0.0,0.0,typical
inside_lvliang,2030,20300100,2715.841075719616,0,498.0584583890526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.6711368444056,4.1334698795199625,0.0,0.0,59.528021376430424,0.0,41.71154255762643,14.645986217223737,0.0,0.0,21.368301513846333,12.764936390326199,0.0,3213.8995341086684,-1099.9648011263644,464.4890232143406,2578.179496304119,0.24425989252564723,0.0,2441.535983,0.0,0.0,0.0,typical
