period,timepoint_label,G106344,G106345,G106346,G106347,G106348,G106349,G106470,G106470_H2,G106471,G109041,G109041_H2,G109042,G109042_H2,G111092,G111093,G112778,G112779,G114088,G114089,G114090,H2,outside_coal,outside_coal_H2,s1,s10,s11,s2,s3,s4,s5,s6,s7,s8,s9,w1,w10,w11,w2,w3,w4,w5,w6,w7,w8,w9
2025,20250118,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.449261472331145,0.0,0.018750111786628006,0.019936187387613876,62.88749617395,11.579098783003023,9.796818258375424,0.019364491982339683,8.108878750653783,15.827712256321663,3.5438538006840656,357.9243215263834,5.083737986121562,2.280166823648483,0.0,59.634599158782294,0.0,41.55585965448629,18.1175228104359,12.125936568042459,17.146371804145197,25.667883321592242
2025,20250119,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5446057260226,5.765224824636415,0.00708858043825577,0.008060066239240486,25.13004536425548,4.681351622913469,13.58731866820357,0.007682232324682183,3.161230126148186,6.056963578008893,1.3592806493194485,329.4420785269085,4.485150371808165,2.0828683490383963,0.0,54.87731810487874,0.0,35.66118185088491,15.809128919726563,10.47931326371714,13.93226747880185,23.196277631380894
2025,20250120,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.696403944611376,3.8434831882707767,0.004725720365448089,0.005373377456570778,16.75336357617032,3.120901060884411,9.05821238275312,0.005121488289156869,2.1074867507654576,4.037975748886106,0.9061870929084821,347.88920866484403,4.418389253605881,2.033768647530046,0.0,58.72418159137302,0.0,38.46448672729384,16.1096796086824,11.028359180675,13.893162604330708,22.889143818083905
2025,20250121,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.848201972305688,1.9217416363656377,0.0023628601827240447,0.00268668878266971,8.37668178808516,1.560450562029059,4.529106285450449,0.0025607441445784345,1.0537433753827288,2.0189878291227856,0.4530935564109665,366.33634043286,4.3516281354035975,1.9846689295581192,0.0,62.57104541466978,0.0,41.267791603702776,16.410230297638236,11.57740509763286,13.854057729859573,22.582009851324592
2025,20250122,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.78347057079554,4.284867057154155,1.935569228049769,0.0,66.41790890116405,0.0,44.07109648011172,16.710780986594074,12.126451014590721,13.81495285538843,0.0
2025,20250123,0.0,0.0,485.7600000000001,485.76,242.88,242.88,283.36,0.0,283.36,242.88000000000002,0.0,242.88,0.0,174.17579185789177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351.9940979652904,4.1227185698785185,1.8771587651343113,0.0,64.34251911223734,0.0,42.4262591210248,15.974787100470625,11.81842818386581,13.759119130360466,21.491112192484803
2030,20300100,0.0,0.0,485.76,485.7600000000001,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88,0.0,206.081075719616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.6711368444056,4.1334698795199625,0.0,0.0,59.528021376430424,0.0,41.71154255762643,14.645986217223737,0.0,0.0,21.368301513846333
2030,20300101,0.0,0.0,485.76,485.7600000000001,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88,0.0,206.081075719616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.1285392273347,4.016938707633026,1.9559584944149184,0.0,0.0,0.0,41.55700911489781,14.29672524538717,10.558990390321156,0.0,20.824683489928795
2030,20300102,0.0,0.0,485.76,485.7600000000001,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88,0.0,206.081075719616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.1996791434465,3.7878837936706535,1.8819231264795104,0.0,0.0,0.0,0.0,13.925865842031161,10.060864836198622,0.0,0.0
2030,20300103,0.0,0.0,485.76,485.7600000000001,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88,0.0,206.081075719616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.9989250832639,3.5588289196611234,1.8078877420805266,0.0,5.916339414002209,0.0,0.0,13.555006350328975,0.0,0.0,18.743555618973023
2030,20300104,0.0,0.0,485.76,485.7600000000001,242.88,242.88,283.36,0.0,283.36,242.88,0.0,242.88,0.0,206.081075719616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.6633860619639,3.329774045651592,1.7338523576815423,0.0,49.22010178769982,0.0,36.01379139145476,13.184146946972962,9.064613639255871,0.0,17.702991760226297
