load_zone,timestamp,component,injects_or_withdraws,value
outside_lvliang,81,RecoveryDemand,withdraws,-5.166666666666686
outside_lvliang,81,ShiftDemand,withdraws,-0.0
outside_lvliang,81,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,81,zone_demand_mw,withdraws,-1000.0
outside_lvliang,82,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,82,RecoveryDemand,withdraws,-0.0
outside_lvliang,82,ShiftDemand,withdraws,-0.0
outside_lvliang,82,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,82,zone_demand_mw,withdraws,-1000.0
outside_lvliang,83,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,83,RecoveryDemand,withdraws,-0.0
outside_lvliang,83,ShiftDemand,withdraws,-0.0
outside_lvliang,83,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,83,zone_demand_mw,withdraws,-1000.0
outside_lvliang,84,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,84,RecoveryDemand,withdraws,-0.0
outside_lvliang,84,ShiftDemand,withdraws,-0.0
outside_lvliang,84,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,84,zone_demand_mw,withdraws,-1000.0
outside_lvliang,85,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,85,RecoveryDemand,withdraws,-0.0
outside_lvliang,85,ShiftDemand,withdraws,-0.0
outside_lvliang,85,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,85,zone_demand_mw,withdraws,-1000.0
outside_lvliang,86,InjectIntoDistributedGrid,injects,1010.3333333333334
outside_lvliang,86,RecoveryDemand,withdraws,-0.0
outside_lvliang,86,ShiftDemand,withdraws,-10.333333333333371
outside_lvliang,86,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,86,zone_demand_mw,withdraws,-1000.0
outside_lvliang,87,InjectIntoDistributedGrid,injects,1005.166666666667
outside_lvliang,87,RecoveryDemand,withdraws,-5.166666666666686
outside_lvliang,87,ShiftDemand,withdraws,-0.0
outside_lvliang,87,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,87,zone_demand_mw,withdraws,-1000.0
outside_lvliang,88,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,88,RecoveryDemand,withdraws,-0.0
outside_lvliang,88,ShiftDemand,withdraws,-0.0
outside_lvliang,88,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,88,zone_demand_mw,withdraws,-1000.0
outside_lvliang,89,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,89,RecoveryDemand,withdraws,-0.0
outside_lvliang,89,ShiftDemand,withdraws,-0.0
outside_lvliang,89,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,89,zone_demand_mw,withdraws,-1000.0
outside_lvliang,90,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,90,RecoveryDemand,withdraws,-0.0
outside_lvliang,90,ShiftDemand,withdraws,-0.0
outside_lvliang,90,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,90,zone_demand_mw,withdraws,-1000.0
outside_lvliang,91,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,91,RecoveryDemand,withdraws,-0.0
outside_lvliang,91,ShiftDemand,withdraws,-0.0
outside_lvliang,91,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,91,zone_demand_mw,withdraws,-1000.0
outside_lvliang,92,InjectIntoDistributedGrid,injects,969.0000000000001
outside_lvliang,92,RecoveryDemand,withdraws,-0.0
outside_lvliang,92,ShiftDemand,withdraws,31.0
outside_lvliang,92,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,92,zone_demand_mw,withdraws,-1000.0
outside_lvliang,93,InjectIntoDistributedGrid,injects,984.5000000000003
outside_lvliang,93,RecoveryDemand,withdraws,15.5
outside_lvliang,93,ShiftDemand,withdraws,-0.0
outside_lvliang,93,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,93,zone_demand_mw,withdraws,-1000.0
outside_lvliang,94,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,94,RecoveryDemand,withdraws,-0.0
outside_lvliang,94,ShiftDemand,withdraws,-0.0
outside_lvliang,94,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,94,zone_demand_mw,withdraws,-1000.0
outside_lvliang,95,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,95,RecoveryDemand,withdraws,-0.0
outside_lvliang,95,ShiftDemand,withdraws,-0.0
outside_lvliang,95,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,95,zone_demand_mw,withdraws,-1000.0
outside_lvliang,96,InjectIntoDistributedGrid,injects,1000.0000000000002
outside_lvliang,96,RecoveryDemand,withdraws,-0.0
outside_lvliang,96,ShiftDemand,withdraws,-0.0
outside_lvliang,96,ZoneTotalDistributedDispatch,injects,0.0
outside_lvliang,96,zone_demand_mw,withdraws,-1000.0
