load_zone,period,timepoint_label,Coal,Hydrogen,Wind,Solar,PV1,PV10,PV11,PV2,PV3,PV4,PV5,PV6,PV7,PV8,PV9,wind1,wind10,wind11,wind2,wind3,wind4,wind5,wind6,wind7,wind8,wind9,curtail_Wind,curtail_Solar,ZoneTotalCentralDispatch,TXPowerNet,CogenZonalOutput,WithdrawFromCentralGrid,RunElectrolyzerMW,LiquefyHydrogenMW,zone_demand_mw,ShiftDemand,RecoveryDemand,spinning_reserve_provision,spinning_reserve_requirement,marginal_cost,peak_day
inside_lvliang,2030,20300100,2643.445466594132,0,303.34609156579927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.70010534857556,0.0,0.0,0.0,0.0,0.0,0.0,14.645986217223737,0.0,0.0,0.0,207.4773032135794,0.0,2946.7915581599314,-1099.9648011263644,731.6081018854649,2578.179496304119,0.25536261491317663,0.0,2441.535983,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300101,2643.445466594132,0,379.1076935772973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.66296251970016,0.0,0.0,0.0,58.14800581221,0.0,0.0,14.29672524538717,0.0,0.0,0.0,121.92062243343995,0.0,3022.5531601714297,-1111.3311040713365,648.7819738854648,2559.7486673706444,0.25536261491317663,0.0,2424.081988,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300102,2643.445466594132,0,479.6564290119159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.33446410456384,3.7878837936706535,1.8819231264795104,0.0,55.17203780403994,0.0,39.709269873750124,13.925865842031161,10.060864836198622,0.0,19.784119631182076,3.3306690738754696e-15,0.0,3123.101895606048,-1105.6479525988507,513.3408134831125,2530.5393938753964,0.25536261491317663,0.0,2396.420806,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300103,2643.445466594132,0,296.4039209702339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.8489146199049,0.0,0.0,0.0,0.0,0.0,0.0,13.555006350328975,0.0,0.0,0.0,161.880622454622,0.0,2939.8493875643658,-1099.9648011263644,656.7160538854647,2496.3452777085536,0.25536261491317663,0.0,2364.030018,0.008959989999993923,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300104,2643.445466594132,0,360.2516668340145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,306.6633860619639,3.329774045651592,1.7338523576815423,0.0,0.0,0.0,17.637515661518137,13.184146946972962,0.0,0.0,17.702991760226297,76.66099115689231,0.0,3003.697133428146,-1099.9648011263644,563.4582298854648,2466.9351995723337,0.25536261491317663,0.0,2336.183154,0.0,0.004479994999996961,0.0,0.0,0.0,typical
inside_lvliang,2030,20300105,2643.445466594132,0,275.3755908857881,2.292619176315776,2.292619176315776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,235.37790733371503,0.0,0.0,0.0,0.0,0.0,0.0,12.995473438729462,9.10162256914708,0.0,17.900587544196522,152.7456705326617,9.623951369847017,2921.113676656236,-1099.9648011263644,648.7819738854648,2469.6754868004227,0.25536261491317663,0.0,2338.782686,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300106,2643.445466594132,0,388.4248818753978,23.833141708088128,4.585238501566775,0.0,0.0,0.0034643807646372467,10.921085413896805,2.0121403513990264,6.311213060460885,0.0,0.0,0.0,0.0,291.9566695649654,3.4524785308393398,1.6723378192109597,0.0,48.28174342188917,0.0,33.92302112815226,0.0,9.138631410340608,0.0,0.0,30.904983412115094,0.0,3055.7034901776187,-1099.9648011263644,569.1683388223719,2524.651665258712,0.25536261491317663,0.0,2390.845127,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300107,2643.445466594132,0,333.535617842583,35.74971225425092,6.877857677882552,0.0,0.0,0.005196571201340192,16.381627949864203,3.018210558685393,9.46681949661744,0.0,0.0,0.0,0.0,220.21858695493347,3.5138307534567916,1.6415805499756682,0.0,47.81256407058259,0.0,32.877635996501006,0.0,9.175640251534135,0.0,18.295779265599297,77.00285069542907,-5.329070518200751e-15,3012.730796690966,-1111.3311040713368,731.6081018854649,2632.75243189018,0.25536261491317663,0.0,2493.216553,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300108,2643.445466594132,0,417.02762992687286,22.376557419184145,22.359863787400172,0.0,0.0,0.016693631783973675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,322.3324939239519,4.270847045740116,1.9414589406721108,0.0,55.717363821629505,0.0,0.0,0.0,11.25598962669845,0.0,21.50947656818067,55.84566517719009,91.1080914781156,3082.849653940189,-1105.6479525988507,653.6548428997631,2630.601181626188,0.25536261491317663,0.0,2491.179319,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300109,2643.445466594132,0,423.218318756201,121.36837634074963,37.82301022952682,0.0,0.0,0.028176392770806993,67.15211304162631,16.36507667682569,0.0,0.0,0.0,0.0,0.0,359.2689097111162,5.018075491154212,2.2367647048300014,0.0,0.0,0.0,0.0,18.704902436893487,13.310780232972961,0.0,24.678886179234134,110.87320637682731,69.75266855112245,3188.032161691083,-1099.9648011263644,577.7881498854648,2665.6001478352696,0.25536261491317663,0.0,2524.32334,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300110,2643.445466594132,0,195.14033673614574,268.41599772722327,53.24539042006285,0.0,0.0,0.03962120274698666,123.40989274526423,23.01231482172878,68.70877853742043,0.0,0.0,0.0,0.0,94.8720135260346,5.785941936408794,2.5433315385407247,0.0,0.0,0.0,54.73534216607056,21.78984110877658,15.4138664603145,0.0,0.0,401.71739027077246,-4.263256414560601e-14,3107.0018010575022,-1099.9648011263644,571.3923098854647,2578.17394720169,0.25536261491317663,0.0,2441.530728,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300111,2643.445466594132,0,509.6898403711146,318.8335774206613,60.172805981354486,0.0,0.0,0.0472920954384786,148.75148162794002,27.46763130234058,82.39436641358772,0.0,0.0,0.0,0.0,413.5973664845703,6.13698278370495,2.675717968809211,0.0,0.0,0.0,57.74064052839638,0.0,0.0,0.0,29.539132605633775,115.20977911832713,3.475363100587529,3471.9688843859076,-1099.9648011263644,192.89621388546473,2564.6449345300957,0.25536261491317663,0.0,2428.718753,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300112,2643.445466594132,0,369.0227449774058,174.148033498637,0.0,0.0,0.0,0.05496298802120189,174.0930705106158,0.0,0.0,0.0,0.0,0.0,0.0,335.0773212884433,0.0,2.808104382614122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.137319306348367,283.91876683435703,202.05384979256752,3186.6162450701745,-1099.9648011263644,571.3923098854647,2657.7883912143616,0.25536261491317663,0.0,2441.246951,75.67865548,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300113,2643.445466594132,0,441.06353563171655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.12304481883393,0.0,2.9404908128826084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239.91986839238163,430.09482559433286,3084.5090022258487,-1111.3311040713365,536.2142719999999,2509.136807539599,0.25536261491317663,0.0,2338.313229,0.0,37.83932774,0.0,0.0,0.0,typical
inside_lvliang,2030,20300114,2643.445466594132,0,419.8775276782771,212.2204574085826,0.0,0.0,0.0,0.05635440945743605,179.4330064620379,32.73109653708728,0.0,0.0,0.0,0.0,0.0,382.2272551385754,6.4723299151519145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.17794262454975,227.07782455730774,174.72242212415682,3275.543451680992,-1105.6479525988507,275.7223418854647,2445.3624783526934,0.25536261491317663,0.0,2315.758267,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300115,2643.445466594132,0,156.9998151797878,226.80724237284895,67.32581390397132,0.0,0.0,0.05007493809340963,159.4313535307842,0.0,0.0,0.0,0.0,0.0,0.0,53.166874774553435,6.105595272100887,2.6451179431887484,0.0,72.56242959605981,0.0,0.0,22.519797593884892,0.0,0.0,0.0,455.9274831841187,116.9836907322651,3027.252524146769,-1099.9648011263644,546.645968,2473.6783284054914,0.2553626149131794,0.0,2342.573377,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300116,2643.445466594132,0,217.43025184983597,300.6389868897063,58.76185787650955,0.0,0.0,0.043795466838151845,139.4297005995305,25.436761147307237,76.9668717995209,0.0,0.0,0.0,0.0,66.67834834830091,0.0,2.4974315001100305,0.0,67.22337039024758,0.0,52.96828559819182,0.0,0.0,0.0,28.062816012985653,361.46899309547666,0.0,3161.5147053336746,-1099.9648011263644,467.85569599999997,2529.1502375923974,0.25536261491317663,0.0,2395.105275,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300117,2643.445466594132,0,254.5659578510954,219.29119073687895,42.918288575170365,0.0,0.0,0.03193250952342094,101.6586619290038,18.5466596482032,56.13564807497817,0.0,0.0,0.0,0.0,151.593305091586,0.0,2.3164239974160425,0.0,61.623019806769484,0.0,0.0,0.0,12.952411622988526,0.0,26.08079733233532,280.02754292514163,-2.1316282072803006e-14,3117.302615182107,-1099.9648011263644,731.6081018854649,2748.690553326294,0.25536261491317663,0.0,2603.009954,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300118,2643.445466594132,0,490.28775511602186,137.94339452076906,27.074719273831178,0.0,0.0,0.0200695520999214,63.88762325847707,11.656558085925454,35.304424350435426,0.0,0.0,0.0,0.0,334.45165489868833,4.782913385843675,2.1354164947220546,0.0,56.022669560093895,0.0,41.45676387011121,16.134531299808234,11.205026955069414,0.0,24.098778651684984,3.552713678800501e-15,-7.105427357601002e-15,3271.676616230923,-1099.9648011263644,749.2434482495315,2920.699900739177,0.25536261491317663,0.0,2765.902806,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300119,2643.445466594132,0,445.9820115007454,56.59559855608941,11.23114997249199,0.0,0.0,0.00820659478519049,26.116584587950364,4.7664565868214135,14.473200814040458,0.0,0.0,0.0,0.0,308.08704456054,4.304939804193426,1.9544089920280672,0.0,50.4223193134183,0.0,35.70100319352368,13.937893378856966,9.4576422871503,0.0,22.11675997103465,1.0436096431476471e-14,-1.7763568394002505e-15,3146.023076650968,-1065.865892291447,806.5001498854648,2886.657334244985,0.0,0.0,2809.352111,-75.68761547,0.0,0.0,0.0,284.44302425112926,typical
inside_lvliang,2030,20300120,2643.445466594132,0,459.719093266057,23.18325328988699,7.48743331499466,0.0,0.0,0.005471063226383209,2.8639106233667917,3.177637745605512,9.648800542693643,0.0,0.0,0.0,0.0,328.94916338080276,4.32547061056023,1.9782145821316568,0.0,54.37756348603429,0.0,37.807538610043686,0.0,10.051456761900768,0.0,22.229685834583563,14.406765002318927,14.54714576860011,3126.347813150076,-1082.9153467089059,806.5001498854648,2849.6772537117217,0.25536261491317663,0.0,2736.488167,0.0,-37.843807735,0.0,0.0,0.0,typical
inside_lvliang,2030,20300121,2643.445466594132,0,502.26970531811924,18.865199497602312,3.74371665749733,0.0,0.0,0.0027355315588072837,8.705528195983453,1.5888188412159028,4.824400271346821,0.0,0.0,0.0,0.0,349.81128220106547,4.3460014568798755,2.002020172235246,0.0,58.33280765865028,0.0,39.91407402656368,14.87563662578102,10.645271325348917,0.0,22.342611851594796,-7.105427357601002e-15,-8.881784197001252e-16,3164.5803714098543,-1099.9648011263644,806.5001498854648,2871.115720168955,0.0,0.0,2718.946587,0.0,0.0,0.0,0.0,630.4164312103994,typical
inside_lvliang,2030,20300122,2643.445466594132,0,418.28380491743604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.7827392782083,4.36653226324668,2.0258257623388354,0.0,62.288051831266266,0.0,42.020609817989225,15.344508249243045,0.0,0.0,22.455537715143713,112.12974754321928,0.0,3061.729271511568,-1099.9648011263644,806.5001498854648,2768.0092576557554,0.25536261491317663,0.0,2621.304767,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2030,20300123,2643.445466594132,0,422.42477420149066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.6404904400765,0.0,2.0025366675430045,0.0,60.90803660384835,0.0,41.86607600035506,14.995247189060304,11.012387300607415,0.0,0.0,98.19369927537633,0.0,3065.8702407956225,-1099.9648011263644,656.7160538854647,2622.3661309398103,0.25536261491317663,0.0,2483.380726,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350100,2078.477662527875,0,975.7172906714778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.81104927831257,3.930192219255781,1.8056860351285582,1.4903987247149697,548.9570441939808,3.6547139657205947,41.48535716647972,134.86791020691854,10.791584269860842,13.26088478527038,116.66246982583503,266.1392435028864,0.0,3054.1949531993528,-1099.9648011263644,624.2047068460424,2578.179496304119,0.25536261491317663,0.0,2441.535983,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350101,2078.477662527875,0,968.652764682976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,164.2054993060201,3.8644702345074706,1.784021648334963,1.3836779608204943,536.4453429800685,3.3981986964495987,0.0,132.14581141785183,10.660312944140957,0.0,114.76542949478197,255.29363801321952,0.0,3047.130427210851,-1111.3311040713365,624.2047068460424,2559.7486673706444,0.25536261491317663,0.0,2424.081988,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350102,2078.477662527875,0,1004.7541637152416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.9183957222706,3.682369857538031,0.0,1.358008224143642,459.15790802474294,3.3315037207337186,40.27811856126654,127.02170655544887,10.377776327603003,13.628376721494346,0.0,172.80821572332434,0.0,3083.231826243117,-1105.6479525988507,553.2108828460424,2530.5393938753964,0.25536261491317663,0.0,2396.420806,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350103,2078.477662527875,0,893.8736106292382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.65184143146962,3.5002694805685906,1.7426503774762299,1.3323384874667898,504.04837161457635,3.2648088005203446,38.62831632800161,121.8976016930459,10.095239711065052,13.565742177337075,105.1464305277108,237.30474475401488,0.0,2972.3512731571136,-1099.9648011263644,624.2047068460424,2496.3358162618797,0.25536261491317663,0.0,2364.030018,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350104,2078.477662527875,0,938.8410791593337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.99477501861793,3.3181691435519927,1.7219647338150754,0.0,343.20330410591214,3.198113824804464,36.978514094736695,116.77349603118859,9.812703094527098,13.5031076331798,100.33693147899999,145.95325057670806,0.0,3017.318741687209,-1099.9648011263644,553.2108828460424,2470.3094607919747,0.25536261491317663,0.0,2336.183154,3.199905369999996,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350105,2078.477662527875,0,837.7642434085903,31.13853373067998,3.231833671271095,1.5038792311704845,0.001971656855455473,0.018857127288384,9.161963897287965,10.952371909919998,3.387595656346184,0.0018556964206003738,0.8150706050642561,1.708561127093115,0.35457315196244177,303.47124184007237,3.359955301065785,1.7010449616389511,1.2573007526531736,249.172249365457,3.073318769553109,35.56784724007273,116.1171216497477,9.53240999712565,13.739104182159638,100.77264934904426,219.7435244953687,1.553878553606225e-15,2947.3804396671458,-1099.9648011263644,624.2047068460424,2471.364982771912,0.25536261491317663,0.0,2338.782686,0.0,1.599952684999998,0.0,0.0,0.0,typical
inside_lvliang,2035,20350106,2078.477662527875,0,884.7076414208079,37.481818205262755,0.0,3.007758462340969,0.0,0.037714255663392,0.0,21.904744450960003,6.775191312692368,0.0,1.6301412561354505,3.4171221635456948,0.7091463039248835,296.94770866152675,3.4017414585795773,1.680125205926403,1.207932730302167,449.98165874205824,2.948523658799247,0.0,4.104365244013934,9.252116899724202,13.975100731139475,101.20836808873803,145.51356240970148,24.79525003456469,3000.667122153946,-1099.9648011263644,624.2047068460424,2524.651665258712,0.25536261491317663,0.0,2390.845127,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350107,2078.477662527875,0,950.6861384601582,90.97039074235377,9.695501204707748,4.511637777971953,0.005914970566366418,0.056571382951776,27.48589222053598,32.85711636088,10.162786969038551,0.00556708926180112,0.0,5.1256832906388095,1.0637194758007764,290.4241754829811,3.4435276160933697,1.6592054337502784,0.0,412.70412139569544,2.823728603547892,0.0,114.80437288686575,8.971823802322753,14.211097280119313,101.6440859587823,52.248500490505464,2.4452118611996987,3120.1341917303866,-1111.3311040713368,624.2047068460424,2632.75243189018,0.25536261491317663,0.0,2493.216553,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350108,2078.477662527875,0,892.7910067884153,283.01876867761854,30.114281489208164,13.714451438352983,0.01789537357030773,0.171801123256224,83.35278564353068,99.78348067912,30.19944945828003,0.01713443637519457,7.34190126852911,15.07209921782141,3.233488549574498,219.34610551607466,4.162339882676883,1.9354286949646284,1.5687359164611512,504.63909209475224,0.0,0.0,143.83285984089005,0.0,17.306444842595674,0.0,278.6436263365686,-1.5987211554602254e-14,3254.2874379939094,-1105.6479525988507,482.2170588460424,2630.601181626188,0.25536261491317663,0.0,2491.179319,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350109,2078.477662527875,0,762.0802467713032,383.88382343132577,50.50637320097724,22.90490117970751,0.02985957841967825,0.28687503733257597,139.1437199899684,90.39934729623246,50.20798931105048,0.0,0.0,25.00441528462797,5.400342553009477,0.0,4.871560151220087,2.2103683076181406,1.9756799233389688,577.0299529822643,4.761465697122124,0.0,0.0,13.30240805888841,20.369170085605823,137.55964156524536,575.8939254304759,88.4805275306352,3224.4417327305036,-1099.9648011263644,541.3785788460425,2665.6001478352696,0.2553626149131794,0.0,2524.32334,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350110,2078.477662527875,0,647.6168642607417,328.0948773083074,70.74052227224213,32.037168110544,0.04174848924145221,0.40116000479385594,194.57547346424695,30.298804967238993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,647.6168642607417,0.0,0.0,0.0,0.0,0.0,0.0,852.925785555833,332.31771344416563,3054.189404096924,-1099.9648011263644,624.2047068460424,2578.17394720169,0.25536261491317663,0.0,2441.530728,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350111,2078.477662527875,0,602.0595703049977,372.21672801915776,0.0,0.0,0.0,0.0,0.0,279.42395647992004,83.80249824801551,0.0,0.0,0.0,8.990273291222172,405.98576599618804,5.98398585434518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.458412593033188,165.63140586143135,972.661590041612,419.5727038293374,3052.7539608520306,-1099.9648011263644,612.1111374193408,2564.6449345300957,0.25536261491317663,0.0,2428.718753,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350112,2078.477662527875,0,232.00768032571497,743.4044023204193,98.78563532730334,44.22515025935665,0.05655636109011864,0.5610303149109118,273.9250895791984,325.85094047855995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.767287710119137,0.0,0.0,10.44417813015616,0.0,17.125047750678835,25.550018407155946,176.12114832760489,1416.8919888419896,179.761870478478,3053.8897451740095,-1099.9648011263644,624.2047068460424,2577.8742882787756,0.25536261491317663,0.0,2441.246951,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350113,2078.477662527875,0,741.0546265112855,289.594298158176,0.0,0.0,0.0,0.0,0.0,277.7304355806632,0.0,0.0,0.0,0.0,11.86386257751279,0.0,6.812353326929549,0.0,0.0,727.1307649162703,7.111508268085651,0.0,0.0,0.0,0.0,0.0,982.0235536093793,764.9488151078175,3109.126587197337,-1111.3311040713365,548.1842079999999,2545.724328511088,0.25536261491317663,0.0,2338.313229,72.4877101,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350114,2078.477662527875,0,619.0876468522803,891.9727704059425,101.95644996606964,45.15990399097323,0.05736454335159326,0.5796498746808,282.92587193109216,336.66533125399997,100.18892451811872,0.05769833821517912,24.381575989441114,0.0,0.0,0.0,0.0,0.0,0.0,442.5622332673763,0.0,0.0,0.0,0.0,0.0,176.525413584904,1001.5020536125776,59.38155990577226,3589.538079786098,-1105.6479525988507,0.0,2483.6347645723345,0.25536261491317663,0.0,2315.758267,0.0,36.24385505,0.0,0.0,0.0,typical
inside_lvliang,2035,20350115,2078.477662527875,0,634.2344975242594,236.98162524859086,0.0,0.0,0.0,0.0,215.37153662206447,0.0,0.0,0.0,21.610088626526384,0.0,0.0,0.0,0.0,0.0,2.5306502211220643,631.7038473031373,0.0,0.0,0.0,0.0,0.0,0.0,883.8667238056721,611.1839210915904,2949.693785300725,-1099.9648011263644,624.2047068460424,2473.6783284054914,0.25536261491317663,0.0,2342.573377,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350116,2078.477662527875,0,629.8472407153508,379.6669192444058,0.0,27.40361359806184,0.04417303602587604,0.45701868301689597,0.0,265.44014417648,78.06232347636433,0.045000323117831746,0.0,0.0,8.214645951339024,385.8824871312164,0.0,0.0,0.0,0.0,5.5643070701980175,50.732732435664545,187.66771407827184,0.0,0.0,0.0,785.7655021643053,365.30984365883165,3087.9918224876315,-1099.9648011263644,541.3785788460425,2529.1502375923974,0.25536261491317663,0.0,2395.105275,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350117,2078.477662527875,0,1087.6053033288315,141.44917236482112,0.0,0.0,0.0,0.0,0.0,64.58528912151905,57.12323030350399,0.0,13.762677749928116,0.0,5.97797518986996,367.16879156246694,5.120696362129807,0.0,0.0,539.3670993049427,0.0,0.0,0.0,12.457926487776385,18.042195838493818,145.4485937730218,224.27394486131593,403.67820295373673,3307.532138221528,-1099.9648011263644,541.3785788460425,2748.690553326294,0.25536261491317663,0.0,2603.009954,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350118,2078.477662527875,0,1010.2100514147227,308.0276436918139,0.0,15.868291200892315,0.020071352523882473,0.212219635076064,102.9812392997587,123.25887895832,36.184137318791414,0.020711209791847505,8.686754282251512,17.054036006007347,3.7413044284008965,348.45509599371746,4.666047329239477,2.105658432844231,1.7544918718635742,296.8081095192697,4.258935788831228,38.8992770637042,152.88013008564633,10.774266491185786,15.065310459532093,134.54272837888854,197.93570059404502,37.25034364390265,3396.7153576344112,-1099.9648011263644,624.2047068460424,2920.699900739177,0.25536261491317663,0.0,2765.902806,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350119,2078.477662527875,0,1104.412258572464,145.42859859004935,15.749032180688982,6.381722106411366,0.00802051082784387,0.08982011056233598,43.682948425337855,52.168246033679985,15.245044145931063,0.008566653019802263,3.610830768567966,6.9797339880903415,1.5046336669318328,329.7413987948876,4.21139829634915,1.9734218540449278,1.4744823397359297,450.1205239694498,3.606250120396579,32.98254919027125,135.4863384890607,9.090606583292868,12.08842508057037,123.63686385440482,-1.1390888232654106e-13,1.243623259927773e-14,3328.3185196903887,-1065.865892291447,624.2047068460425,2886.657334244985,0.0,0.0,2809.352111,-75.68761547,0.0,0.0,0.0,1211.2521141188945,typical
inside_lvliang,2035,20350120,2078.477662527875,0,1133.2131943756233,96.95239928599884,10.499354914388963,4.254481404274245,0.00534700721856258,0.059880073708224006,29.121965793115933,34.77883068912,10.163362701238118,0.005711102085903589,2.4072205277142906,4.653155961846716,1.0030891112878888,342.1910879283927,4.161477580499286,1.9319528224716254,1.550934985396674,462.4532557224916,3.7934149520202527,35.52177584703588,137.09492772142158,9.74511342176057,12.192493995216214,122.57675939891695,28.953909131076728,-7.993605777301127e-15,3308.643256189497,-1082.9153467089059,624.2047068460424,2849.6772537117217,0.25536261491317663,0.0,2736.488167,0.0,-37.843807735,0.0,0.0,0.0,typical
inside_lvliang,2035,20350121,2078.477662527875,0,1219.9219524263476,48.47619949505406,5.2496774571944815,2.1272407021371227,0.00267350360928129,0.029940036854112003,14.560982632221922,17.38941534456,5.081681444692948,0.0028555510429517945,1.2036102408536762,2.3265780262436255,0.5015445556439444,354.6407770618978,4.1115568646494225,1.890483807361899,1.627387631057419,532.6938087854498,3.9805797836439267,38.06100287870607,138.7035177532368,10.39962017153059,12.296562745384472,121.51665494342912,-1.4432899320127035e-14,-4.440892098500626e-16,3346.8758144492767,-1099.9648011263644,624.2047068460425,2871.115720168955,0.0,0.0,2718.946587,0.0,0.0,0.0,0.0,300.7185798294091,typical
inside_lvliang,2035,20350122,2078.477662527875,0,1165.547052023114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.96071776743202,4.061636108846718,1.8490147922521727,1.7038402767181635,573.9804527173316,4.167744559765093,40.60022991037625,140.31210698559767,11.05412692130061,12.400631495552727,120.45655048794124,112.12974679789032,0.0,3244.0247145509884,-1099.9648011263644,624.2047068460425,2768.0092576557554,0.25536261491317663,0.0,2621.304767,0.0,0.0,0.0,0.0,0.0,typical
inside_lvliang,2035,20350123,2078.477662527875,0,1019.9039253071691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.02037867326067,3.99591416405125,0.0,0.0,325.03047755152375,3.9112292904940973,41.042793538427986,137.59000819653096,10.922855595580726,12.830758140411556,118.55951015688814,239.86274079820038,0.0,3098.381587835044,-1099.9648011263644,624.2047068460424,2622.3661309398103,0.25536261491317663,0.0,2483.380726,0.0,0.0,0.0,0.0,0.0,typical
outside_lvliang,2020,20200100,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1055.9662090813097,0.0,1055.9662090813097,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,typical
outside_lvliang,2020,20200101,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1055.9662090813097,0.0,1055.9662090813097,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,typical
outside_lvliang,2020,20200102,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1055.9662090813097,0.0,1055.9662090813097,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,typical
outside_lvliang,2020,20200103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1060.026838184438,0.0,1060.026838184438,0.0,0.0,1000,3.845415760662455,0.0,0.0,0.0,35.47596558956642,typical
outside_lvliang,2020,20200104,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1057.9965236328737,0.0,1057.9965236328737,0.0,0.0,1000,0.0,1.9227078803312274,0.0,0.0,0.0,typical
outside_lvliang,2020,20200105,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1055.9662090813097,0.0,1055.9662090813097,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,typical
outside_lvliang,2020,20200106,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1055.9662090813097,0.0,1055.9662090813097,0.0,0.0,1000,0.0,0.0,0.0,0.0,0.0,typical
